date,settlement_corridor,fx_corridor,fx_corridor,settlement_risk,p50_delay_min,extreme_delay_min,fx_risk,fx_slippage_bps,fx_regime_num
2023-12-10,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,14.24,4.271186440677966,0
2023-12-12,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,14.43,4.329297820823245,0
2023-12-13,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,15.45,4.634382566585956,0
2023-12-14,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,14.87,4.460048426150121,0
2023-12-15,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,15.35,4.605326876513317,0
2023-12-18,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,15.06,4.518159806295399,0
2023-12-19,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,14.53,4.358353510895883,0
2023-12-20,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,14.14,4.242130750605327,0
2023-12-21,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,13.46,4.038740920096852,0
2023-12-22,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,12.98,3.893462469733656,0
2023-12-25,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,12.64,3.791767554479419,0
2023-12-26,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,12.45,3.73365617433414,0
2023-12-27,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,12.15,3.646489104116223,0
2023-12-28,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,11.96,3.588377723970944,0
2023-12-29,DEUIND,USD_EUR,USD_EUR,24.0,720.0,2880.0,11.53,3.457627118644068,0
2016-01-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.31,3.0944309927360774,0
2016-01-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.78,2.9346246973365617,0
2016-02-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.2,2.7602905569007263,0
2016-02-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.52,2.556900726392252,0
2016-02-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.01,2.702179176755448,0
2016-02-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.15,3.646489104116223,0
2016-02-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.33,4.300242130750606,0
2016-02-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.67,4.401937046004843,0
2016-02-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.85,4.15496368038741,0
2016-02-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.93,3.878934624697337,0
2016-02-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.84,5.651331719128329,0
2016-02-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.26,5.476997578692495,0
2016-02-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.92,5.375302663438257,0
2016-02-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.19,5.157384987893463,0
2016-02-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.66,4.997578692493947,0
2016-02-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.59,4.677966101694915,0
2016-02-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.48,4.343825665859564,0
2016-02-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.61,4.082324455205811,0
2016-02-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.74,3.820823244552058,0
2016-02-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.2,3.6610169491525424,0
2016-02-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.38,3.4140435835351086,0
2016-03-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.01,3.602905569007264,0
2016-03-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.62,3.486682808716707,0
2016-03-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.98,3.893462469733656,0
2016-03-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.04,4.213075060532687,0
2016-03-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.09,4.227602905569007,0
2016-03-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.22,3.9661016949152543,0
2016-03-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.78,3.835351089588377,0
2016-03-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.91,3.5738498789346247,0
2016-03-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.06,3.617433414043584,0
2016-03-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.28,3.38498789346247,0
2016-03-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.8,3.239709443099273,0
2016-03-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.43,3.4285714285714284,0
2016-03-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.04,3.312348668280872,0
2016-03-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.51,3.152542372881356,0
2016-03-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.02,3.00726392251816,0
2016-03-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.54,2.861985472154964,0
2016-03-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.91,2.6731234866828086,0
2016-03-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.18,2.4552058111380144,0
2016-03-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.89,2.3680387409200967,0
2016-03-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.46,2.2372881355932206,0
2016-03-31,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.02,2.106537530266344,0
2016-04-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.59,1.9757869249394675,0
2016-04-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.49,1.946731234866828,0
2016-04-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.3,2.7893462469733654,0
2016-04-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.22,3.0653753026634383,0
2016-04-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.11,3.6319612590799033,0
2016-04-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.59,3.7772397094431,0
2016-04-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.32,3.995157384987893,0
2016-04-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.41,4.0242130750605325,0
2016-04-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.88,3.864406779661017,0
2016-04-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.25,3.6755447941888617,0
2016-04-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.48,3.443099273607748,0
2016-04-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.85,3.254237288135593,0
2016-04-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.36,3.108958837772397,0
2016-04-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.73,2.920096852300242,0
2016-04-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.44,2.8329297820823243,0
2016-04-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.72,2.61501210653753,0
2016-04-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.47,2.542372881355932,0
2016-04-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.99,2.397094430992736,0
2016-04-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.55,2.2663438256658592,0
2016-04-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.17,2.150121065375303,0
2016-04-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.73,2.019370460048426,0
2016-04-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.44,1.9322033898305084,0
2016-05-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.15,1.8450363196125907,0
2016-05-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,5.96,1.7869249394673123,0
2016-05-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.46,3.1380145278450366,0
2016-05-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.09,5.128329297820824,0
2016-05-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.51,4.9539951573849885,0
2016-05-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.01,5.404358353510895,0
2016-05-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.21,5.462469733656175,0
2016-05-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.58,5.27360774818402,0
2016-05-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.85,5.055690072639225,0
2016-05-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.36,6.406779661016949,0
2016-05-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.95,6.886198547215496,0
2016-05-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.47,6.7409200968523,0
2016-05-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.03,6.610169491525424,0
2016-05-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.6,6.479418886198546,0
2016-05-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.65,6.493946731234867,0
2016-05-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.21,6.36319612590799,0
2016-05-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.92,6.276029055690073,0
2016-05-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.53,6.159806295399515,0
2016-05-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.15,6.043583535108959,0
2016-05-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.9,5.970944309927361,0
2016-05-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.18,5.753026634382566,0
2016-05-31,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.6,5.578692493946731,0
2016-06-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.97,5.389830508474576,0
2016-06-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.63,5.288135593220339,0
2016-06-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.05,5.113801452784504,0
2016-06-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.32,4.8958837772397095,0
2016-06-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.5,4.648910411622277,0
2016-06-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.46,4.939467312348668,0
2016-06-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.47,5.840193704600484,0
2016-06-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.32,5.796610169491526,0
2016-06-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.82,6.246973365617434,0
2016-06-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.87,6.261501210653753,0
2016-06-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.39,6.116222760290557,0
2016-06-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.0,6.0,0
2016-06-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.52,5.854721549636803,0
2016-06-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.13,5.738498789346247,0
2016-06-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.89,5.6658595641646485,0
2016-06-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.35,5.5060532687651325,0
2016-06-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.87,5.360774818401937,0
2016-06-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.14,5.142857142857143,0
2016-06-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.34,5.200968523002421,0
2016-06-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.61,4.983050847457627,0
2016-06-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.54,4.663438256658596,0
2016-06-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.3,4.5907990314769975,0
2016-07-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.38,4.314769975786925,0
2016-07-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.13,4.837772397094431,0
2016-07-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.25,4.576271186440678,0
2016-07-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.58,4.372881355932203,0
2016-07-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.66,4.096852300242131,0
2016-07-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.84,4.750605326876514,0
2016-07-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.74,5.622276029055691,0
2016-07-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.11,5.433414043583535,0
2016-07-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.43,5.23002421307506,0
2016-07-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.55,5.564164648910412,0
2016-07-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.5,5.549636803874092,0
2016-07-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.82,5.346246973365617,0
2016-07-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.29,5.186440677966101,0
2016-07-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.56,4.968523002421308,0
2016-07-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.45,4.634382566585956,0
2016-07-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.43,4.329297820823245,0
2016-07-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.51,4.053268765133172,0
2016-07-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.64,3.791767554479419,0
2016-07-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.96,3.588377723970944,0
2016-07-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.23,3.37046004842615,0
2016-07-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.75,3.2251815980629543,0
2016-07-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.27,3.0799031476997576,0
2016-08-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.83,2.949152542372881,0
2016-08-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.15,2.7457627118644066,0
2016-08-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.27,3.980629539951574,0
2016-08-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.29,4.285714285714286,0
2016-08-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.37,4.910411622276029,0
2016-08-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.16,4.547215496368039,0
2016-08-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.88,4.765133171912833,0
2016-08-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.21,4.561743341404358,0
2016-08-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.62,4.387409200968523,0
2016-08-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.75,4.12590799031477,0
2016-08-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.24,5.171912832929782,0
2016-08-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.48,5.24455205811138,0
2016-08-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.76,5.026634382566586,0
2016-08-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.69,4.707021791767554,0
2016-08-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.77,4.4309927360774815,0
2016-08-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.24,4.271186440677966,0
2016-08-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.37,4.009685230024213,0
2016-08-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.49,3.74818401937046,0
2016-08-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.72,3.515738498789346,0
2016-08-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.99,3.2978208232445523,0
2016-08-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.41,3.123486682808717,0
2016-08-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.98,2.9927360774818403,0
2016-08-31,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.35,2.803874092009685,0
2016-09-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.77,2.62953995157385,0
2016-09-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.33,3.3995157384987893,0
2016-09-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.46,4.038740920096852,0
2016-09-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.03,3.9079903147699753,0
2016-09-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.3,3.6900726392251815,0
2016-09-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.53,3.457627118644068,0
2016-09-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.9,3.2687651331719128,0
2016-09-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.56,3.1670702179176757,0
2016-09-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.8,4.14043583535109,0
2016-09-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.95,4.184019370460048,0
2016-09-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.08,3.922518159806296,0
2016-09-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.35,3.704600484261501,0
2016-09-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.77,3.530266343825666,0
2016-09-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.14,3.3414043583535107,0
2016-09-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.61,3.181598062953995,0
2016-09-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.07,3.0217917675544794,0
2016-09-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.88,2.9636803874092013,0
2016-09-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.25,2.774818401937046,0
2016-09-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.67,2.6004842615012107,0
2016-09-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.09,2.4261501210653758,0
2016-09-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.6,2.280871670702179,0
2016-09-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.22,2.1646489104116227,0
2016-10-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.88,2.062953995157385,0
2016-10-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.67,3.5012106537530263,0
2016-10-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.45,3.73365617433414,0
2016-10-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.12,3.937046004842615,0
2016-10-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.54,3.7627118644067794,0
2016-10-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.82,3.5447941888619856,0
2016-10-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.09,3.326876513317191,0
2016-10-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.7,3.2106537530266346,0
2016-10-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.17,3.050847457627119,0
2016-10-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.64,2.891041162227603,0
2016-10-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,9.06,2.7167070217917675,0
2016-10-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,8.38,2.513317191283293,0
2016-10-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.8,2.3389830508474576,0
2016-10-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.51,2.25181598062954,0
2016-10-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,7.07,2.121065375302664,0
2016-10-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.63,1.990314769975787,0
2016-10-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.3,1.8886198547215496,0
2016-10-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,6.05,1.815980629539952,0
2016-10-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,5.81,1.7433414043583535,0
2016-10-31,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,5.47,1.6416464891041165,0
2016-11-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,5.04,1.5108958837772395,0
2016-11-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,4.65,1.3946731234866827,0
2016-11-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.69,3.806295399515738,0
2016-11-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.61,5.883777239709443,0
2016-11-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.85,5.956416464891041,0
2016-11-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.27,5.782082324455206,0
2016-11-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.37,5.811138014527845,0
2016-11-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.08,5.723970944309928,0
2016-11-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.45,5.535108958837772,0
2016-11-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.77,5.331719128329297,0
2016-11-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.23,5.767554479418886,0
2016-11-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.64,5.593220338983051,0
2016-11-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.06,5.418886198547216,0
2016-11-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.38,5.215496368038741,0
2016-11-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.8,5.041162227602905,0
2016-11-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,15.79,4.736077481840193,0
2016-11-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.87,4.460048426150121,0
2016-11-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,14.72,4.416464891041162,0
2016-11-25,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.9,4.169491525423729,0
2016-11-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,13.17,3.951573849878935,0
2016-11-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,12.4,3.719128329297821,0
2016-11-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,11.57,3.472154963680388,0
2016-12-01,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,10.94,3.2832929782082325,0
2016-12-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.05,6.014527845036319,0
2016-12-04,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.94,6.581113801452784,0
2016-12-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,26.25,7.87409200968523,0
2016-12-07,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,25.96,7.786924939467312,0
2016-12-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,25.42,7.627118644067796,0
2016-12-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,24.94,7.4818401937046,0
2016-12-10,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,24.41,7.322033898305085,0
2016-12-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,23.73,7.118644067796611,0
2016-12-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,23.44,7.031476997578692,0
2016-12-14,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.86,6.857142857142857,0
2016-12-15,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.37,6.711864406779661,0
2016-12-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,22.23,6.668280871670702,0
2016-12-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.79,6.5375302663438255,0
2016-12-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.31,6.39225181598063,0
2016-12-21,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,21.02,6.305084745762712,0
2016-12-22,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.58,6.174334140435835,0
2016-12-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,20.1,6.029055690072639,0
2016-12-26,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,19.42,5.825665859564165,0
2016-12-27,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.79,5.63680387409201,0
2016-12-28,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,18.16,5.447941888619855,0
2016-12-29,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.53,5.2590799031477,0
2016-12-30,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,17.0,5.099273607748184,0
2017-01-02,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.22,4.86682808716707,0
2017-01-03,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.42,4.924939467312349,0
2017-01-05,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,16.71,5.012106537530266,0
2017-01-06,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,28.18,8.455205811138015,0
2017-01-08,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,27.55,8.266343825665858,0
2017-01-09,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,26.97,8.092009685230025,0
2017-01-11,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,26.54,7.961259079903148,0
2017-01-12,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,26.39,7.9176755447941884,0
2017-01-13,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,25.76,7.728813559322034,0
2017-01-16,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,49.15,14.745762711864408,1
2017-01-17,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,47.51,14.25181598062954,1
2017-01-18,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,46.2,13.85956416464891,1
2017-01-19,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,44.89,13.46731234866828,1
2017-01-20,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,43.49,13.046004842615012,1
2017-01-23,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,42.23,12.6682808716707,1
2017-01-24,USAIND,USD_INR,USD_INR,19.0,720.0,2880.0,41.16,12.34866828087167,1
